Label,0
Kinh Doanh,"{'Hiệp hội doanh nghiệp hàng không lần thứ ba gửi kiến nghị Nhà nước hỗ trợ gói tín dụng 25.000-27.000 tỷ đồng do ảnh hưởng Covid-19.', 'Hiệp hội doanh nghiệp hàng không Việt Nam vừa kiến nghị Chính phủ kiến nghị triển khai đồng bộ các giải pháp phục hồi và phát triển kinh tế, từng bước mở rộng thị trường cho doanh nghiệp. Đây là lần kiến nghị thứ ba từ khi dịch Covid -19 bùng phát vào đầu năm 2020.Theo đó, các doanh nghiệp đề xuất nhà nước hỗ trợ bằng nhiều biện pháp, như triển khai gói hỗ trợ tín dụng 25.000-27.000 tỷ đồng để giúp các doanh nghiệp cải tạo khả năng thanh toán. Đồng thời, tiếp tục xem xét, cơ cấu lại thời gian trả nợ mà các doanh nghiệp đã vay của các tổ chức tín dụng, chi nhánh nước ngoài cho đến hết 2024.', 'Hàng không kiến nghị gói vay ưu đãi 27.000 tỷ'}"
Kinh Doanh,"{'Mỗi ounce vàng lần đầu xuống dưới 1.700 USD kể từ giữa năm ngoái, còn Wall Street mất điểm phiên thứ 3 liên tiếp.', 'Giá vàng thế giới, chứng khoán Mỹ cùng đi xuống', 'Chốt phiên giao dịch 4/3, mỗi ounce vàng thế giới giao ngay giảm hơn 13 USD xuống 1.696 USD. Đây là lần đầu tiên kể từ tháng 6/2020, giá xuống dưới mốc 1.700 USD. Phiên sáng nay, vàng tiếp tục đi xuống, hiện về 1.690 USD một ounce.Thị trường đi xuống do đôla Mỹ mạnh lên và lợi suất trái phiếu chính phủ Mỹ tăng sau khi Chủ tịch Cục Dự trữ liên bang Mỹ (Fed) ra tín hiệu không có động thái tức thì để giải quyết việc lợi suất tăng vọt.'}"
Kinh Doanh,"{""'Chiến lược đầu tư phụ thuộc thái độ của địa phương'"", '""Sự phát triển diệu kỳ"" là lời nhận xét mà Nguyên Viện trưởng Viện Nghiên cứu Quản lý Kinh tế Trung ương Lê Đăng Doanh tóm tắt về khối kinh tế tư nhân hơn 3 thập kỷ, trong toạ đàm ""Làm tổ cho đại bàng nội"" chiều 5/3 tại Hạ Long, Quảng Ninh. Sự kiện nhìn lại những đóng góp quan trọng của khu vực kinh tế tư nhân, từ vị trí ""bên lề"" của nền kinh tế đã vươn mình trở thành những ""đại bàng"", cánh chim đầu đàn trong nhiều lĩnh vực, dẫn dắt nền kinh tế. Câu chuyện tạo cơ chế dọn đường cho kinh tế tư nhân bứt phá cũng là chủ đề nóng, được bàn thảo dưới góc nhìn của những người trong cuộc, gồm đại diện doanh nghiệp tư nhân và người làm chính sách.Sự kiện có sự tham gia của ông Nguyễn Hồng Sơn - Phó Trưởng ban Ban kinh tế trung ương, ông Nguyễn Mạnh Tiến, Phó chủ nhiệm Uỷ ban đối ngoại Quốc hội, ông Vũ Tiến Lộc, Chủ tịch VCCI; các chuyên gia kinh tế gồm TS Lê Đăng Doanh, Nguyên Viện trưởng Viện Kinh tế Trung Ương... cùng đại diện lãnh đạo tỉnh thành, các hiệp hội kinh tế, các doanh nghiệp Việt như FLC, Bkav, Fado, Giovanni Group, Wow Holiday...', 'Theo bà Hương Trần Kiều Dung, Phó chủ tịch thường trực FLC cách ứng xử của chính quyền địa phương với doanh nghiệp là một trong những yếu tố quyết định việc đầu tư dài hạn.'}"
Kinh Doanh,"{'PNJ trao một tỷ đồng hỗ trợ phụ nữ khó khăn', 'Covid-19 xảy ra tại Hải Dương, Quảng Ninh, Hải Phòng và TP HCM thời gian gần đây gây ảnh hưởng đến đời sống của nhiều người. Để hỗ trợ phụ nữ khó khăn do tác động của dịch bệnh tại các khu vực này, thông qua Hội Liên hiệp Phụ nữ các tỉnh, PNJ vừa trao tặng 500 suất quà. Mỗi phần quà là tiền mặt trị giá 2 triệu đồng.Tổng kinh phí một tỷ đồng được trích từ ngân sách bán hàng gây quỹ của PNJ ""Tâm trao điều hay đón chào duyên may"" dịp Tết 2021. Hoạt động này nằm trong chuỗi chương trình ""Điều phi thường của yêu thương"" do PNJ khởi xướng trong dịp 8/3 năm nay.', 'PNJ vừa trích một tỷ đồng từ hoạt động bán hàng gây quỹ giúp cho 500 phụ nữ tại 4 tỉnh thành vượt qua khó khăn do tác động Covid-19.'}"
Kinh Doanh,"{'Bảo hiểm y tế, sức khỏe cá nhân, gia đình hay theo lứa tuổi được nhiều người lựa chọn vì hỗ trợ đảm bảo nhiều quyền lợi chăm sóc y tế.', 'Bảo hiểm sức khỏe dành cho trường hợp người được bảo hiểm bị thương tật, tai nạn, ốm đau, bệnh tật hoặc chăm sóc sức khỏe được doanh nghiệp bảo hiểm trả tiền bảo hiểm theo thỏa thuận trong hợp đồng bảo hiểm. Hiện nay, trên thị trường có nhiều sản phẩm bảo hiểm sức khỏe dành cho những nhu cầu khác nhau.Bảo hiểm y tế', 'Những sản phẩm bảo hiểm sức khỏe phổ biến'}"
Kinh Doanh,{''}
Kinh Doanh,"{'Trải qua 3 thập kỷ, khu vực kinh tế tư nhân từng ở vị trí được coi là yếu thế, ít có tiếng nói so với các khối khác, vươn mình trở thành một trong số trụ cột phát triển của quốc gia. Năm 2020, kinh tế tư nhân chiếm tỷ trọng 43% GDP, thu hút khoảng 85% lực lượng lao động, đóng vai trò quan trọng trong huy động các nguồn lực xã hội, chuyển dịch cơ cấu kinh tế và tạo việc làm, thu nhập cho người dân.Trước những biến động khó lường gây ra bởi dịch Covid-19, khối tư nhân với nhiều sáng kiến, đóng góp cũng cũng được coi là ""giảm sốc"" cho nền kinh tế. Các doanh nghiệp này cũng tích cực chung tay cùng Chính phủ trong công cuộc đẩy lùi dịch bệnh.', 'Doanh nghiệp tư nhân tìm sức bật mới', 'Đại diện các tập đoàn tư nhân, chuyên gia kinh tế, lãnh đạo bộ, ngành... tham dự tọa đàm chiều 5/3 tại Hạ Long, Quảng Ninh sẽ đi tìm thêm bước đà trong bối cảnh mới.'}"
Kinh Doanh,"{'Nếu không cho phép huỷ, sửa lệnh, thanh khoản HoSE sẽ được cải thiện 30%. Giải pháp này có thể thực hiện ngay mà không cần can thiệp kỹ thuật.', 'HoSE nghiên cứu việc ngưng huỷ, sửa lệnh chứng khoán', 'Trong nỗ lực tháo gỡ việc nghẽn lệnh chứng khoán, bên cạnh các giải pháp đã đề xuất như nâng bước giá, nâng lô, chuyển một số doanh nghiệp niêm yết sang sàn Hà Nội (HNX), Sở Giao dịch TP HCM (HoSE) đang nghiên cứu giải pháp không cho sửa, hủy lệnh giao dịch cổ phiếu.Hiện nay, trong hai phiên mở và đóng cửa hàng ngày, mỗi phiên kéo dài 15 phút nhằm xác định giá mở và đóng cửa các cổ phiếu trên HoSE, nhà đầu tư đều không được huỷ hoặc sửa lệnh. Trên thực tế, năm 2000 khi thành lập sàn TP HCM và kéo dài đến năm 2007, nhà đầu tư cũng không được phép thực hiện huỷ, sửa lệnh giao dịch cổ phiếu cả ngày. Việc này chỉ được áp dụng từ sau năm 2007 trở đi trong phiên khớp lệnh liên tục.'}"
Kinh Doanh,"{'Hai bất động sản của Las Vegas Sands tại Las Vegas (Nevada, Mỹ) được rao bán với giá 6,25 tỷ USD. Công ty đầu tư cổ phần tư nhân Apollo Global Management và hãng bất động sản Vici Properties đang hợp tác mua sòng bài Venetian và trung tâm hội nghị Sands Expo and Convention Center gần đó.Apollo cho biết thương vụ này là ván cược lớn của hãng vào Las Vegas. Do đại dịch, số khách du lịch và sự kiện tại đây đã giảm mạnh trong năm qua. ""Khoản đầu tư này đánh dấu sự tin tưởng của chúng tôi vào sự phục hồi mạnh của Las Vegas khi vaccine giúp mở cửa trở lại hoạt động giải trí và du lịch tại Mỹ cũng như toàn thế giới"", công ty này cho biết.', 'Đế chế casino lớn nhất thế giới bán hết sòng bài tại Las Vegas', 'Công ty điều hành sòng bài và resort của cố tỷ phú Sheldon Adelson đang rao bán các tài sản ở Las Vegas để tập trung vào châu Á.'}"
Kinh Doanh,"{'Các thị trường áp dụng lô giao dịch cổ phiếu thế nào', 'Lô tối thiểu 1.000 cổ phiếu từng được nhiều thị trường lớn áp dụng, nhưng là 5 năm trước. Xu hướng hiện nay là giảm dần lô giao dịch để thu hút nhà đầu tư nhỏ lẻ.', 'Tăng lô giao dịch tối thiểu là một trong những giải pháp được Sở giao dịch chứng khoán TP HCM (HoSE) nhắc đến gần đây để giảm tải cho hệ thống, trước tình trạng nghẽn giao dịch diễn ra với tần suất ngày càng nhiều. Đầu năm 2021, lô tối thiểu cổ phiếu trên HoSE tăng từ 10 lên 100 cổ phiếu. Mới đây, Sở dự kiến tiếp tục tăng lô tối thiểu lên 1.000 cổ phiếu.Ông Lê Hải Trà, Tổng giám đốc HoSE nói các thị trường phát triển như Nhật Bản, Đài Loan, Singapore... đều đã trải qua lộ trình này. Theo tính toán, việc tăng lô lên 1.000 có thể giảm 40-50% tổng số lượng lệnh giao dịch và cũng có thể mở đường cho những tầm cao mới của thanh khoản thị trường.'}"
Kinh Doanh,"{'Thủ tướng đồng ý đề xuất tiếp tục gia hạn tiền thuế, thuê đất', 'Thủ tướng đồng ý cho Bộ Tài chính xây dựng Nghị định gia hạn 115.000 tỷ đồng tiền nộp thuế, thuê đất.', 'Văn phòng Chính phủ vừa cho biết thông tin này. Theo đó, Thủ tướng cũng yêu cầu Bộ Tài chính, cơ quan đề xuất trình dự thảo Nghị định trước ngày 20/3.Trước đó, vì Covid-19 còn phức tạp, Bộ Tài chính đã kiến nghị Chính phủ gia hạn cho doanh nghiệp nộp thuế giá trị gia tăng (VAT) là 5 tháng. Ngân sách dự kiến giảm 68.800 tỷ đồng vào những tháng gia hạn nhưng không ảnh hưởng cân đối ngân sách nhà nước cả năm 2021.'}"
Kinh Doanh,"{'Một cửa hàng hoa cao cấp tại quận 1, TP HCM cho biết vừa giao đơn hàng ""khủng"" là bình hoa trị giá 65 triệu đồng của một người nước ngoài đang sống ở Mỹ. ""Do Covid-19, người này đã lâu không được đoàn tụ cùng vợ. Vì vậy, nhân dịp 8/3, ông đặt bình hoa này làm quà bù cho Valentine luôn"", chị Vân, đại diện cửa hàng cho biết.Bình hoa gồm cúc mẫu đơn nhiều màu, mẫu đơn hồng, địa lan, hoa hồng, cẩm tú cầu nhập và mai Mỹ. Hoa được cắm trong chiếc bình khảm trai màu trắng. Chu vi của bình sau khi cắm xong lên đến 2m, cao 1,7m.', 'Bình hoa 8/3 có giá 65 triệu đồng', 'Không thể gặp nhau do Covid-19, một người khách ở Mỹ đặt mua bình hoa 65 triệu đồng tặng vợ tại Việt Nam nhân dịp 8/3.'}"
Kinh Doanh,"{'Nền tảng công nghệ bất động sản Citics có sự tham gia của Trần Minh Long, Nguyễn Hải Ninh và Phạm Anh Đức vừa huy động được 1 triệu USD trong vòng pre-series A.', ""Startup có 3 'Forbes 30 under 30' nhận đầu tư 1 triệu USD"", 'Số tiền này được huy động từ một nhóm các nhà đầu tư trong nước, quốc tế, gồm Vulpes Investment Management (quỹ đã từng đầu tư vào startup kỳ lân Property Guru từ vòng hạt giống), Nextrans và TheVentures. Trước đó, Citics đã huy động được 700.000 USD từ các nhà đầu tư thiên thần, nhiều người trong số họ cũng tiếp tục tham gia vòng gọi vốn này.Thông cáo của Citics cho biết, thông qua việc số hoá nguồn dữ liệu phân mảnh, doanh nghiệp đặt mục tiêu xây dựng nền tảng dữ liệu bất động sản toàn diện đầu tiên tại Việt Nam giúp các giao dịch như định giá, mua, bán, thuê, cho vay... diễn ra liền mạch, nhanh chóng.'}"
Kinh Doanh,"{'Thanh khoản cao nhất một tháng dù hệ thống nghẽn lệnh', 'Giá trị giao dịch trên sàn TP HCM hôm nay đạt 16.800 tỷ đồng, cao nhất từ đầu tháng 2 đến nay dù hiện tượng nghẽn lệnh xảy ra từ buổi sáng.', '5 phiên tăng liên tiếp là cơ sở để nhiều công ty chứng khoán dự đoán VN-Index sẽ vượt ngưỡng cản 1.200 điểm trong phiên hôm nay. Tuy nhiên, diễn biến thực tế trái ngược hoàn toàn.Chỉ số đại diện cho sàn TP HCM tăng nhẹ trong khoảng một giờ đầu tiên, sau đó đảo chiều nhanh do áp lực bán ồ ạt. Khi nghỉ trưa, VN-Index đã rơi thẳng đứng và mất 26 điểm so với tham chiếu.'}"
Kinh Doanh,"{'Theo ước tính của Bloomberg Economics, các hộ gia đình tại Mỹ, Trung Quốc, Anh, Nhật Bản và những quốc gia lớn nhất trong khu vực đồng euro đã tiết kiệm 2.900 tỷ USD khi buộc phải ở nhà, không được ra ngoài mua sắm vì lệnh phong tỏa trong đại dịch. Họ có thể tiếp tục làm điều này khi nhiều nước vẫn áp dụng giãn cách và các chính phủ vẫn tung kích thích.Nửa số tiền tiết kiệm này - tương đương 1.500 tỷ USD - thuộc về Mỹ. Con số này tương đương GDP của Hàn Quốc.', 'Chính sách phong tỏa khiến người tiêu dùng nhiều nước tiết kiệm thêm 2.900 tỷ USD, tạo ra tiềm năng phục hồi lớn sau suy thoái.', 'Động lực gần 3.000 tỷ USD của kinh tế toàn cầu'}"
Kinh Doanh,"{'Savills Việt Nam vừa công bố báo cáo ""Có nên đầu tư bất động sản trong năm 2021"" với nhiều đánh giá thận trọng. Theo đơn vị này, diễn biến của dịch bệnh trong quý đầu năm 2021 đang để lại những biến số khó lường cho môi trường đầu tư bất động sản.""2021 sẽ là năm nhiều khó khăn và thử thách chung, không chỉ cho riêng Việt Nam mà còn của cả thế giới"", Tiến sĩ Sử Ngọc Khương, Giám đốc cấp cao Savills Việt Nam nhận định.', 'Bất động sản năm nay đối mặt nhiều thách thức', 'Dịch Covid-19 chưa thể kết thúc sớm, tác động xấu có thể kéo dài đến nhiều ngành nghề khiến bất động sản khó tránh khỏi những thách thức.'}"
Kinh Doanh,"{'Từ ý tưởng xử lý phế liệuVECA của Bùi Thế Bảo và Đỗ Thị Minh Trang là một ứng dụng hoạt động như một mô hình gọi xe công nghệ, kết nối người bán phế liệu với người thu gom. Người có nhu cầu bán phế liệu sẽ đăng lên ứng dụng để ""gọi"" người thu gom đến mua. Giá các phế liệu sẽ được tổng hợp và điều chỉnh dựa theo giá thu mua của vựa và theo khu vực. Giá hiển thị trên ứng dụng do thị trường chi phối, không do công ty đặt ra. Hiện tại, ứng dụng cũng không thu phí cả người bán lẫn người mua.', 'Khi ""xe ôm công nghệ"" thành một nghề phổ biến ở Việt Nam, hai 8X yêu môi trường bỏ tiền túi làm ứng dụng kết nối ""ve chai"".', ""Hai 8X khởi nghiệp làm 've chai công nghệ'""}"
Kinh Doanh,"{'Sếp Hancorp làm Cục trưởng quản lý nhà và thị trường bất động sản', 'Ông Bùi Xuân Dũng, Chủ tịch HĐQT Hancorp được bổ nhiệm làm Cục trưởng Cục quản lý nhà và thị trường bất động sản.', 'Ông Dũng vừa được Bộ Xây dựng bổ nhiệm chức Cục trưởng Cục quản lý nhà và thị trường bất động sản thay ông Nguyễn Trọng Ninh.Ông Bùi Xuân Dũng, sinh năm 1972. Trước khi được bổ nhiệm, ông Dũng là Tổ trưởng người đại diện phần vốn nhà nước, Chủ tịch HĐQT Tổng công ty Xây dựng Hà Nội – Công ty cổ phần (Hancorp).'}"
